time_id,data_id,system.code,station.code,date,time,depth (m),T (C),SC (uS/cm),pH,DOx (mg/L),Tn (NTU),ORP (mV),Chl (ug/L)
1550702,2027984,OSWR,B143,10/20/2009,14:19:00,2.6,11.52,798,7.97,10.77,1.6,,2.1
1550703,2027985,OSWR,B143,10/20/2009,16:19:00,2.6,11.45,795,7.96,10.68,1.8,,2.7
1550704,2027986,OSWR,B143,10/20/2009,18:19:00,2.6,11.45,789,7.94,10.64,1.7,,2.3
1550705,2027987,OSWR,B143,10/20/2009,20:19:00,2.6,11.47,786,7.93,10.58,1.9,,2.8
1550706,2027988,OSWR,B143,10/20/2009,22:19:00,2.6,11.45,781,7.93,10.52,1.9,,3.3
1550707,2027989,OSWR,B143,10/21/2009,0:19:00,2.6,11.43,763,7.92,10.52,1.8,,2.7
1550708,2027990,OSWR,B143,10/21/2009,2:19:00,2.6,11.4,748,7.92,10.51,1.8,,2.3
1550709,2027991,OSWR,B143,10/21/2009,4:19:00,2.6,11.35,727,7.91,10.48,1.5,,2.8
1550710,2027992,OSWR,B143,10/21/2009,6:19:00,2.6,11.31,707,7.91,10.48,1.6,,2.1
1550711,2027993,OSWR,B143,10/21/2009,8:19:00,2.6,11.29,693,7.92,10.53,1.7,,2.9
1099069,1278357,OSWR,B22,6/9/2008,4:14:00,1.9,23.38,,7.46,,,,
1099070,1278358,OSWR,B22,6/13/2008,14:01:00,2.9,23.6,,7.63,,,,
1099071,1278359,OSWR,B22,6/13/2008,16:01:00,2.9,23.93,,7.64,,,,
1099072,1278360,OSWR,B22,6/13/2008,18:01:00,3,24.16,,7.59,,,,
1099073,1278361,OSWR,B22,6/13/2008,20:01:00,3,24.16,,7.56,,,,
1099074,1278362,OSWR,B22,6/13/2008,22:01:00,2.9,24.09,,7.53,,,,
1099075,1278363,OSWR,B22,6/14/2008,0:01:00,3,24.04,,7.52,,,,
1099076,1278364,OSWR,B22,6/14/2008,2:01:00,3,23.92,,7.53,,,,
1099077,1278365,OSWR,B22,6/14/2008,4:01:00,2.9,23.84,,7.51,,,,
1099078,1278366,OSWR,B22,6/14/2008,6:01:00,3,23.78,,7.51,,,,
1099079,1278367,OSWR,B22,6/14/2008,8:01:00,3,23.8,,7.5,,,,
1099080,1278368,OSWR,B22,6/14/2008,10:01:00,2.8,23.86,,7.49,,,,
1099081,1278369,OSWR,B22,6/14/2008,12:01:00,2.9,23.96,,7.5,,,,
1099082,1278370,OSWR,B22,6/14/2008,14:01:00,3,24.04,,7.52,,,,
1099083,1278371,OSWR,B22,6/14/2008,16:01:00,3,24.07,,7.51,,,,
1099084,1278372,OSWR,B22,6/14/2008,18:01:00,2.9,24.06,,7.52,,,,
1099085,1278373,OSWR,B22,6/14/2008,20:01:00,3,24.04,,7.55,,,,
1099086,1278374,OSWR,B22,6/14/2008,22:01:00,3,23.95,,7.51,,,,
1099087,1278375,OSWR,B22,6/15/2008,0:01:00,3,23.88,,7.53,,,,
1099088,1278376,OSWR,B22,6/15/2008,2:01:00,3,23.78,,7.51,,,,
1099089,1278377,OSWR,B22,6/15/2008,4:01:00,3,23.73,,7.52,,,,
1099090,1278378,OSWR,B22,6/15/2008,6:01:00,3,23.65,,7.51,,,,
1099091,1278379,OSWR,B22,6/15/2008,8:01:00,3,23.65,,7.52,,,,
1099092,1278380,OSWR,B22,6/15/2008,10:01:00,3,23.79,,7.55,,,,
1099093,1278381,OSWR,B22,6/15/2008,12:01:00,3,24.1,,7.58,,,,
1099094,1278382,OSWR,B22,6/15/2008,14:01:00,3,24.44,,7.57,,,,
1099095,1278383,OSWR,B22,6/15/2008,16:01:00,3,24.66,,7.6,,,,
1099096,1278384,OSWR,B22,6/15/2008,18:01:00,3,24.67,,7.59,,,,
1099097,1278385,OSWR,B22,6/15/2008,20:01:00,2.9,24.61,,7.55,,,,
1099098,1278386,OSWR,B22,6/15/2008,22:01:00,2.9,24.47,,7.54,,,,
1099099,1278387,OSWR,B22,6/16/2008,0:01:00,2.9,24.26,,7.54,,,,
1099100,1278388,OSWR,B22,6/16/2008,2:01:00,3,24.18,,7.53,,,,
1099101,1278389,OSWR,B22,6/16/2008,4:01:00,2.9,24.05,,7.52,,,,
1099102,1278390,OSWR,B22,6/16/2008,6:01:00,2.9,23.97,,7.51,,,,
1099103,1278391,OSWR,B22,6/16/2008,8:01:00,2.9,23.97,,7.53,,,,
1099104,1278392,OSWR,B22,6/16/2008,10:01:00,2.9,24.12,,7.54,,,,
1099105,1278393,OSWR,B22,6/16/2008,12:01:00,2.9,24.39,,7.55,,,,
1099106,1278394,OSWR,B22,6/16/2008,14:01:00,2.8,24.63,,7.55,,,,
1099107,1278395,OSWR,B22,6/16/2008,16:01:00,2.9,24.66,,7.57,,,,
1099108,1278396,OSWR,B22,6/16/2008,18:01:00,2.8,24.72,,7.57,,,,
1099109,1278397,OSWR,B22,6/16/2008,20:01:00,2.9,24.6,,7.57,,,,
1099110,1278398,OSWR,B22,6/16/2008,22:01:00,2.9,24.32,,7.52,,,,
1099111,1278399,OSWR,B22,6/17/2008,0:01:00,2.8,24.22,,7.52,,,,
1099112,1278400,OSWR,B22,6/17/2008,2:01:00,2.9,24.15,,7.52,,,,
1099113,1278401,OSWR,B22,6/17/2008,4:01:00,2.9,24.04,,7.52,,,,
1099114,1278402,OSWR,B22,6/17/2008,6:01:00,2.9,23.9,,7.52,,,,
1099115,1278403,OSWR,B22,6/17/2008,8:01:00,2.9,23.76,,7.52,,,,
1099116,1278404,OSWR,B22,6/17/2008,10:01:00,3,23.72,,7.55,,,,
1099117,1278405,OSWR,B22,6/17/2008,12:01:00,2.8,23.87,,7.55,,,,
1099118,1278406,OSWR,B22,6/17/2008,14:01:00,2.9,23.89,,7.57,,,,
1099119,1278407,OSWR,B22,6/17/2008,16:01:00,2.9,24.02,,7.58,,,,
1099120,1278408,OSWR,B22,6/17/2008,18:01:00,2.9,23.94,,7.61,,,,
1099121,1278409,OSWR,B22,6/17/2008,20:01:00,2.9,23.8,,7.59,,,,
1099122,1278410,OSWR,B22,6/17/2008,22:01:00,2.9,23.72,,7.56,,,,
1099123,1278411,OSWR,B22,6/18/2008,0:01:00,2.8,23.65,,7.55,,,,
1099124,1278412,OSWR,B22,6/18/2008,2:01:00,2.7,23.48,,7.55,,,,
1099125,1278413,OSWR,B22,6/18/2008,4:01:00,2.8,23.35,,7.56,,,,
1099126,1278414,OSWR,B22,6/18/2008,6:01:00,2.8,23.31,,7.56,,,,
1099127,1278415,OSWR,B22,6/18/2008,8:01:00,2.7,23.22,,7.57,,,,
1099128,1278416,OSWR,B22,6/18/2008,10:01:00,2.7,23.19,,7.59,,,,
1099129,1278417,OSWR,B22,6/18/2008,12:01:00,2.8,23.28,,7.6,,,,
1099130,1278418,OSWR,B22,6/18/2008,14:01:00,2.7,23.29,,7.6,,,,
1099131,1278419,OSWR,B22,6/18/2008,16:01:00,2.7,23.45,,7.62,,,,
1099132,1278420,OSWR,B22,6/18/2008,18:01:00,2.8,23.44,,7.62,,,,
1099133,1278421,OSWR,B22,6/18/2008,20:01:00,2.8,23.29,,7.62,,,,
1099134,1278422,OSWR,B22,6/18/2008,22:01:00,2.9,23.14,,7.6,,,,
1099135,1278423,OSWR,B22,6/19/2008,0:01:00,2.9,23.02,,7.62,,,,
1099136,1278424,OSWR,B22,6/19/2008,2:01:00,2.8,22.89,,7.59,,,,
1099137,1278425,OSWR,B22,6/19/2008,4:01:00,2.7,22.81,,7.57,,,,
1099138,1278426,OSWR,B22,6/19/2008,6:01:00,2.9,22.72,,7.58,,,,
1099139,1278427,OSWR,B22,6/19/2008,8:01:00,2.9,22.64,,7.58,,,,
1099140,1278428,OSWR,B22,6/19/2008,10:01:00,2.9,22.66,,7.6,,,,
1099141,1278429,OSWR,B22,6/19/2008,12:01:00,2.8,22.85,,7.61,,,,
1099142,1278430,OSWR,B22,6/19/2008,14:01:00,2.9,22.81,,7.6,,,,
1099143,1278431,OSWR,B22,6/19/2008,16:01:00,2.8,22.83,,7.6,,,,
1099144,1278432,OSWR,B22,6/19/2008,18:01:00,2.9,22.87,,7.62,,,,
1099145,1278433,OSWR,B22,6/19/2008,20:01:00,2.9,22.81,,7.63,,,,
1099146,1278434,OSWR,B22,6/19/2008,22:01:00,2.9,22.7,,7.59,,,,
1099147,1278435,OSWR,B22,6/20/2008,0:01:00,2.9,22.61,,7.59,,,,
1099148,1278436,OSWR,B22,6/20/2008,2:01:00,2.9,22.55,,7.59,,,,
1099149,1278437,OSWR,B22,6/20/2008,4:01:00,2.9,22.48,,7.58,,,,
1099150,1278438,OSWR,B22,6/20/2008,6:01:00,2.9,22.35,,7.59,,,,
1099151,1278439,OSWR,B22,6/20/2008,8:01:00,2.9,22.31,,7.59,,,,
1099152,1278440,OSWR,B22,6/20/2008,10:01:00,2.9,22.31,,7.6,,,,
1099153,1278441,OSWR,B22,6/20/2008,12:01:00,2.9,22.41,,7.61,,,,
1099154,1278442,OSWR,B22,6/20/2008,14:01:00,2.9,22.62,,7.66,,,,
1099155,1278443,OSWR,B22,6/20/2008,16:01:00,2.9,22.83,,7.67,,,,
1099156,1278444,OSWR,B22,6/20/2008,18:01:00,2.9,22.89,,7.68,,,,
1099157,1278445,OSWR,B22,6/20/2008,20:01:00,3,22.77,,7.67,,,,
1099158,1278446,OSWR,B22,6/20/2008,22:01:00,3,22.64,,7.66,,,,
1099159,1278447,OSWR,B22,6/21/2008,0:01:00,3,22.43,,7.63,,,,
1099160,1278448,OSWR,B22,6/21/2008,2:01:00,3,22.35,,7.65,,,,
1099161,1278449,OSWR,B22,6/21/2008,4:01:00,3,22.24,,7.64,,,,
1099162,1278450,OSWR,B22,6/21/2008,6:01:00,3,22.12,,7.63,,,,
1099163,1278451,OSWR,B22,6/21/2008,8:01:00,3,22.13,,7.64,,,,
1099164,1278452,OSWR,B22,6/21/2008,10:01:00,3,22.34,,7.67,,,,
1099165,1278453,OSWR,B22,6/21/2008,12:01:00,3,22.68,,7.7,,,,
1099166,1278454,OSWR,B22,6/21/2008,14:01:00,3,23.04,,7.71,,,,
1099167,1278455,OSWR,B22,6/21/2008,16:01:00,3,23.24,,7.71,,,,
1099168,1278456,OSWR,B22,6/21/2008,18:01:00,3,23.17,,7.69,,,,
1099169,1278457,OSWR,B22,6/21/2008,20:01:00,3,23.03,,7.68,,,,
1099170,1278458,OSWR,B22,6/21/2008,22:01:00,3,22.9,,7.7,,,,
1099171,1278459,OSWR,B22,6/22/2008,0:01:00,3,22.7,,7.66,,,,
1099172,1278460,OSWR,B22,6/22/2008,2:01:00,3,22.58,,7.65,,,,
1099173,1278461,OSWR,B22,6/22/2008,4:01:00,3,22.52,,7.66,,,,
1099174,1278462,OSWR,B22,6/22/2008,6:01:00,3,22.46,,7.66,,,,
1099175,1278463,OSWR,B22,6/22/2008,8:01:00,3,22.42,,7.64,,,,
1099176,1278464,OSWR,B22,6/22/2008,10:01:00,3,22.5,,7.66,,,,
1099177,1278465,OSWR,B22,6/22/2008,12:01:00,3,22.74,,7.69,,,,
1099178,1278466,OSWR,B22,6/22/2008,14:01:00,3,23.08,,7.7,,,,
1099179,1278467,OSWR,B22,6/22/2008,16:01:00,3,23.1,,7.71,,,,
1099180,1278468,OSWR,B22,6/22/2008,18:01:00,2.9,23.21,,7.71,,,,
1099181,1278469,OSWR,B22,6/22/2008,20:01:00,3,23.18,,7.69,,,,
1099182,1278470,OSWR,B22,6/22/2008,22:01:00,3,23.05,,7.67,,,,
1099183,1278471,OSWR,B22,6/23/2008,0:01:00,3,22.9,,7.65,,,,
1099184,1278472,OSWR,B22,6/23/2008,2:01:00,3,22.8,,7.65,,,,
1099185,1278473,OSWR,B22,6/23/2008,4:01:00,2.9,22.73,,7.65,,,,
1099186,1278474,OSWR,B22,6/23/2008,6:01:00,2.9,22.68,,7.63,,,,
1099187,1278475,OSWR,B22,6/23/2008,8:01:00,2.8,22.68,,7.62,,,,
1099188,1278476,OSWR,B22,6/23/2008,10:01:00,2.9,22.79,,7.64,,,,
1099189,1278477,OSWR,B22,6/23/2008,12:01:00,2.9,23.03,,7.66,,,,
1099190,1278478,OSWR,B22,6/23/2008,14:01:00,2.9,23.15,,7.66,,,,
1099191,1278479,OSWR,B22,6/23/2008,16:01:00,2.7,23.42,,7.66,,,,
1099192,1278480,OSWR,B22,6/23/2008,18:01:00,2.7,23.4,,7.68,,,,
1099193,1278481,OSWR,B22,6/23/2008,20:01:00,2.8,23.28,,7.66,,,,
1099194,1278482,OSWR,B22,6/23/2008,22:01:00,2.8,23.12,,7.65,,,,
1099195,1278483,OSWR,B22,6/24/2008,0:01:00,2.8,23.04,,7.63,,,,
1099196,1278484,OSWR,B22,6/24/2008,2:01:00,2.7,22.97,,7.61,,,,
1099197,1278485,OSWR,B22,6/24/2008,4:01:00,2.8,22.91,,7.6,,,,
1099198,1278486,OSWR,B22,6/24/2008,6:01:00,2.8,22.77,,7.61,,,,
1099199,1278487,OSWR,B22,6/24/2008,8:01:00,2.8,22.74,,7.61,,,,
1099200,1278488,OSWR,B22,6/24/2008,10:01:00,2.8,22.77,,7.61,,,,
1099201,1278489,OSWR,B22,6/24/2008,12:01:00,2.7,22.92,,7.63,,,,
1099202,1278490,OSWR,B22,6/24/2008,14:01:00,2.9,23.16,887,7.64,6.94,1.6,,2.2
1099203,1278491,OSWR,B22,6/24/2008,18:01:00,2.9,23.41,884,7.67,7.11,1,,1.4
1099204,1278492,OSWR,B22,6/24/2008,20:01:00,2.9,23.28,881,7.63,7.11,1,,2.2
1099205,1278493,OSWR,B22,6/24/2008,22:01:00,2.8,23.12,871,7.58,6.79,1.3,,1.1
1099206,1278494,OSWR,B22,6/25/2008,0:01:00,2.9,23.08,888,7.58,6.79,1.8,,1.1
1099207,1278495,OSWR,B22,6/25/2008,2:01:00,2.9,22.99,893,7.6,6.87,1.7,,0.5
1099208,1278496,OSWR,B22,6/25/2008,4:01:00,2.9,22.89,897,7.58,6.73,2.3,,1.6
1099209,1278497,OSWR,B22,6/25/2008,6:01:00,3,22.78,910,7.59,6.86,1.8,,2.2
1099210,1278498,OSWR,B22,6/25/2008,8:01:00,3,22.74,921,7.59,6.91,1.5,,2
1099211,1278499,OSWR,B22,6/25/2008,10:01:00,2.9,22.9,922,7.62,7.13,1.3,,1.6
1099212,1278500,OSWR,B22,6/25/2008,12:01:00,2.9,23.22,928,7.62,7.24,2.3,,2.5
1099213,1278501,OSWR,B22,6/25/2008,14:01:00,2.9,23.47,921,7.66,7.58,1.3,,1.4
1099214,1278502,OSWR,B22,6/25/2008,16:01:00,2.9,23.66,917,7.68,7.72,1.4,,1.7
1099215,1278503,OSWR,B22,6/25/2008,18:01:00,2.9,23.82,909,7.68,7.6,1.2,,2.2
1099216,1278504,OSWR,B22,6/25/2008,20:01:00,2.9,23.84,905,7.68,7.61,1,,1.9
1099217,1278505,OSWR,B22,6/25/2008,22:01:00,2.9,23.71,916,7.67,7.38,1,,1.5
1099218,1278506,OSWR,B22,6/26/2008,0:01:00,2.9,23.61,916,7.68,7.43,1.2,,2
1099219,1278507,OSWR,B22,6/26/2008,2:01:00,2.9,23.49,918,7.64,7.2,1.2,,1.9
1099220,1278508,OSWR,B22,6/26/2008,4:01:00,2.9,23.41,911,7.63,7.04,1.6,,2.2
1099221,1278509,OSWR,B22,6/26/2008,6:01:00,2.9,23.35,907,7.63,7.07,1.7,,1.4
1099222,1278510,OSWR,B22,6/26/2008,8:01:00,2.9,23.31,898,7.61,6.88,1.6,,1.5
1099223,1278511,OSWR,B22,6/26/2008,10:01:00,2.9,23.32,885,7.65,7.28,1.2,,1.5
1099224,1278512,OSWR,B22,6/26/2008,12:01:00,2.9,23.42,886,7.67,7.51,1.2,,2.2
1099225,1278513,OSWR,B22,6/26/2008,14:01:00,2.8,23.53,885,7.67,7.51,1.1,,1.6
1099226,1278514,OSWR,B22,6/26/2008,16:01:00,2.8,23.64,875,7.67,7.43,2.2,,2.2
1099227,1278515,OSWR,B22,6/26/2008,18:01:00,2.8,23.82,871,7.71,7.79,1.1,,1.9
1099228,1278516,OSWR,B22,6/26/2008,20:01:00,2.8,23.8,867,7.68,7.47,1,,1.1
1099229,1278517,OSWR,B22,6/26/2008,22:01:00,2.9,23.7,868,7.67,7.32,1,,1.1
1099230,1278518,OSWR,B22,6/27/2008,0:01:00,2.8,23.59,861,7.66,7.33,1.2,,2.2
1099231,1278519,OSWR,B22,6/27/2008,2:01:00,2.9,23.47,855,7.65,7.15,1.5,,1.2
1099232,1278520,OSWR,B22,6/27/2008,4:01:00,2.9,23.41,856,7.64,7.08,1.6,,2.2
1099233,1278521,OSWR,B22,6/27/2008,6:01:00,2.9,23.36,862,7.63,7.04,1.7,,1.5
1099234,1278522,OSWR,B22,6/27/2008,8:01:00,2.9,23.37,860,7.64,7.16,1.7,,1.2
1099235,1278523,OSWR,B22,6/27/2008,10:01:00,2.8,23.43,865,7.66,7.34,1.8,,1.4
1099236,1278524,OSWR,B22,6/27/2008,12:01:00,2.9,23.56,871,7.68,7.53,1.6,,2.4
1099237,1278525,OSWR,B22,6/27/2008,14:01:00,2.9,23.64,867,7.7,7.62,1.2,,1.1
1099238,1278526,OSWR,B22,6/27/2008,16:01:00,2.8,23.8,872,7.72,7.8,1.2,,2.5
1099239,1278527,OSWR,B22,6/27/2008,18:01:00,2.8,24.02,874,7.73,7.8,1,,1.6
1099240,1278528,OSWR,B22,6/27/2008,20:01:00,2.8,23.98,867,7.7,7.61,0.9,,1.8
1099241,1278529,OSWR,B22,6/27/2008,22:01:00,2.8,23.9,870,7.7,7.47,1,,1.4
1099242,1278530,OSWR,B22,6/28/2008,0:01:00,2.8,23.83,868,7.69,7.36,1.1,,0.4
1099243,1278531,OSWR,B22,6/28/2008,2:01:00,2.8,23.77,867,7.67,7.27,1.2,,1.7
1099244,1278532,OSWR,B22,6/28/2008,4:01:00,2.8,23.74,869,7.66,7.22,1.4,,2.3
1099245,1278533,OSWR,B22,6/28/2008,6:01:00,2.8,23.72,865,7.65,7.06,1.5,,1.9
1099246,1278534,OSWR,B22,6/28/2008,8:01:00,2.8,23.71,860,7.65,7.04,1.4,,1.8
1099247,1278535,OSWR,B22,6/28/2008,10:01:00,2.8,23.72,856,7.65,7.04,1.5,,1.2
1099248,1278536,OSWR,B22,6/28/2008,12:01:00,2.8,23.83,860,7.66,7.13,1.2,,1.9
1099249,1278537,OSWR,B22,6/28/2008,14:01:00,2.8,24.09,857,7.72,7.77,1.5,,2
1099250,1278538,OSWR,B22,6/28/2008,16:01:00,2.7,24.11,859,7.68,7.39,1.1,,1.2
1099251,1278539,OSWR,B22,6/28/2008,18:01:00,2.8,24.24,858,7.72,7.68,1.2,,2.1
1099252,1278540,OSWR,B22,6/28/2008,20:01:00,2.8,24.22,834,7.7,7.51,1.1,,1.2
1099253,1278541,OSWR,B22,6/28/2008,22:01:00,2.8,24.19,840,7.71,7.35,1,,1.3
1099254,1278542,OSWR,B22,6/29/2008,0:01:00,2.8,24.11,855,7.68,7.28,1.3,,1.5
1099255,1278543,OSWR,B22,6/29/2008,2:01:00,2.8,24.04,853,7.66,7.02,1.2,,1.6
1099256,1278544,OSWR,B22,6/29/2008,4:01:00,2.8,23.98,856,7.66,6.98,1.2,,2.2
1099257,1278545,OSWR,B22,6/29/2008,6:01:00,2.8,23.94,866,7.64,6.8,1.3,,1.3
1099258,1278546,OSWR,B22,6/29/2008,8:01:00,2.8,23.92,859,7.65,6.9,1.3,,2.1
1099259,1278547,OSWR,B22,6/29/2008,10:01:00,2.8,24.09,860,7.68,7.27,1.2,,1.5
1099260,1278548,OSWR,B22,6/29/2008,12:01:00,2.8,24.35,865,7.71,7.46,1.4,,1.7
1099261,1278549,OSWR,B22,6/29/2008,14:01:00,2.8,24.49,870,7.73,7.61,1.2,,1.2
1099262,1278550,OSWR,B22,6/29/2008,16:01:00,2.7,24.63,858,7.74,7.72,1.6,,1
1099263,1278551,OSWR,B22,6/29/2008,18:01:00,2.7,24.64,855,7.77,7.9,1,,1.7
1099264,1278552,OSWR,B22,6/29/2008,20:01:00,2.7,24.33,878,7.7,7.3,0.9,,1.7
1099265,1278553,OSWR,B22,6/29/2008,22:01:00,2.7,24.2,822,7.69,7.23,2.7,,1.1
1099266,1278554,OSWR,B22,6/30/2008,0:01:00,2.5,24.06,765,7.67,7.05,,,1.5
1099267,1278555,OSWR,B22,6/30/2008,2:01:00,2.5,23.99,694,7.65,7.05,19,,1.3
1099268,1278556,OSWR,B22,6/30/2008,4:01:00,2.6,24.02,738,7.65,7.01,63.9,,1.7
1099269,1278557,OSWR,B22,6/30/2008,6:01:00,2.5,24,716,7.65,7.07,65,,1.8
1099270,1278558,OSWR,B22,6/30/2008,8:01:00,2.6,24.01,741,7.65,7.02,51.7,,1.5
1099271,1278559,OSWR,B22,6/30/2008,10:01:00,2.5,24.13,767,7.67,7.21,29,,1.1
1099272,1278560,OSWR,B22,6/30/2008,12:01:00,2.3,24.36,751,7.69,7.49,13.6,,2.9
1099273,1278561,OSWR,B22,6/30/2008,14:01:00,2.1,24.34,759,7.65,7.15,2.4,,2.1
1099274,1278562,OSWR,B22,6/30/2008,16:01:00,2.1,24.25,751,7.68,7.27,2.7,,2
1099275,1278563,OSWR,B22,6/30/2008,18:01:00,1.7,24.12,681,7.64,7.13,2.6,,2.3
1099276,1278564,OSWR,B22,6/30/2008,20:01:00,1.7,24.09,705,7.63,6.94,2.8,,0.4
1099277,1278565,OSWR,B22,6/30/2008,22:01:00,1.6,24.07,708,7.62,6.8,3.4,,1.7
1099278,1278566,OSWR,B22,7/1/2008,0:01:00,1.9,24,687,7.62,6.89,10.5,,2.2
1099279,1278567,OSWR,B22,7/1/2008,2:01:00,2,24,706,7.63,6.87,14,,1.4
1099280,1278568,OSWR,B22,7/1/2008,4:01:00,1.7,23.97,703,7.62,6.82,6.7,,2
1099281,1278569,OSWR,B22,7/1/2008,6:01:00,1.7,23.9,692,7.63,6.91,18.1,,1.2
1099282,1278570,OSWR,B22,7/1/2008,8:01:00,1.9,23.9,688,7.64,6.89,19.8,,1.8
1099283,1278571,OSWR,B22,7/1/2008,10:01:00,1.8,23.94,677,7.65,7.09,69.3,,1.2
1099284,1278572,OSWR,B22,7/1/2008,12:01:00,2.2,24.03,683,7.67,7.29,60.2,,1.1
1100733,1280064,OSWR,B22,7/1/2008,14:01:00,1.7,24.33,685,7.69,7.43,70.5,,1.4
1100734,1280065,OSWR,B22,7/1/2008,16:01:00,1.9,24.51,686,7.72,7.63,,,4.4
1100735,1280066,OSWR,B22,7/1/2008,18:01:00,1.9,24.54,698,7.71,7.55,42.2,,1.6
1100736,1280067,OSWR,B22,7/1/2008,20:01:00,1.7,24.43,658,7.72,7.61,,,1.6
1100737,1280068,OSWR,B22,7/1/2008,22:01:00,1.8,24.3,640,7.7,7.39,7.5,,1.3
1100738,1280069,OSWR,B22,7/2/2008,0:01:00,1.8,24.2,643,7.69,7.33,10.8,,1.1
1100739,1280070,OSWR,B22,7/2/2008,2:01:00,1.8,24.08,648,7.7,7.39,18.9,,2.1
1100740,1280071,OSWR,B22,7/2/2008,4:01:00,1.8,23.95,648,7.69,7.27,28.7,,2
1100741,1280072,OSWR,B22,7/2/2008,6:01:00,1.7,23.8,652,7.68,7.25,,,2.5
1100742,1280073,OSWR,B22,7/2/2008,8:01:00,1.8,23.75,653,7.71,7.39,21.6,,2.1
1100743,1280074,OSWR,B22,7/2/2008,10:01:00,1.5,23.9,655,7.73,7.64,4.6,,1.7
1100744,1280075,OSWR,B22,7/2/2008,12:01:00,1.8,24.15,646,7.77,7.85,5.3,,3.5
1100745,1280076,OSWR,B22,7/2/2008,14:01:00,1.6,24.44,641,7.79,8.02,3.7,,14.5
1100746,1280077,OSWR,B22,7/2/2008,16:01:00,1.8,24.69,639,7.83,8.21,10.7,,0.8
1100747,1280078,OSWR,B22,7/2/2008,18:01:00,1.7,24.75,642,7.82,8.17,11.9,,7.1
1100748,1280079,OSWR,B22,7/2/2008,20:01:00,1.8,24.67,635,7.8,7.98,3.6,,1.4
1100749,1280080,OSWR,B22,7/2/2008,22:01:00,1.7,24.49,615,7.76,7.68,3.5,,3.4
1100750,1280081,OSWR,B22,7/3/2008,0:01:00,1.9,24.37,614,7.74,7.61,3.6,,1.7
1100751,1280082,OSWR,B22,7/3/2008,2:01:00,1.8,24.22,607,7.72,7.48,4.5,,1.3
1100752,1280083,OSWR,B22,7/3/2008,4:01:00,1.6,24.08,602,7.71,7.37,4.7,,2.1
1100753,1280084,OSWR,B22,7/3/2008,6:01:00,1.6,23.98,613,7.71,7.4,4.1,,2.5
1100754,1280085,OSWR,B22,7/3/2008,8:01:00,1.7,23.92,609,7.7,7.31,7.7,,1.7
1100755,1280086,OSWR,B22,7/3/2008,10:01:00,1.6,23.9,599,7.72,7.42,3.8,,5.7
1100795,1280123,OSWR,B22,7/3/2008,12:01:00,1.7,23.91,589,7.73,7.54,3.4,,15.3
1101450,1280837,OSWR,B22,7/3/2008,14:01:00,1.7,23.95,581,7.75,7.73,3.4,,12.9
1101453,1280839,OSWR,B22,7/3/2008,16:01:00,1.7,24.01,567,7.78,7.88,4,,2.4
1101456,1280842,OSWR,B22,7/3/2008,18:01:00,1.7,23.95,567,7.77,7.76,5.5,,4
1101458,1280844,OSWR,B22,7/3/2008,20:01:00,1.9,23.88,580,7.77,7.86,5.3,,2.2
1101459,1280845,OSWR,B22,7/3/2008,22:01:00,1.8,23.71,560,7.75,7.64,4.7,,2.4
1101464,1280850,OSWR,B22,7/4/2008,0:01:00,2,23.58,557,7.74,7.54,4.9,,3.9
1101466,1280852,OSWR,B22,7/4/2008,2:01:00,1.9,23.47,575,7.72,7.46,4.5,,3.2
1101467,1280853,OSWR,B22,7/4/2008,4:01:00,1.9,23.34,575,7.72,7.47,3.3,,1.5
1101468,1280854,OSWR,B22,7/4/2008,6:01:00,2.3,23.21,569,7.71,7.41,3.3,,2.7
1101469,1280855,OSWR,B22,7/4/2008,8:01:00,1.7,23.2,575,7.72,7.53,4.3,,10.4
1101470,1280856,OSWR,B22,7/4/2008,10:01:00,1.7,23.37,580,7.75,7.78,3.2,,5
1102111,1281517,OSWR,B22,7/4/2008,12:01:00,1.9,23.58,582,7.78,7.92,2.5,,1.5
1102112,1281518,OSWR,B22,7/4/2008,14:01:00,1.9,23.75,585,7.81,8.14,14.9,,4.7
1102114,1281520,OSWR,B22,7/4/2008,16:01:00,2,23.93,584,7.84,8.39,18.6,,0.4
1102116,1281522,OSWR,B22,7/4/2008,18:01:00,1.6,23.93,595,7.83,8.34,29.5,,68.2
1102117,1281523,OSWR,B22,7/4/2008,20:01:00,2.2,23.83,593,7.81,8.17,41.1,,6.8
1102119,1281525,OSWR,B22,7/4/2008,22:01:00,1.8,23.67,604,7.77,7.93,17.9,,23
1102123,1281529,OSWR,B22,7/5/2008,0:01:00,1.7,23.58,602,7.76,7.94,19.7,,94.1
1102124,1281530,OSWR,B22,7/5/2008,2:01:00,2,23.49,607,7.76,7.93,21.5,,9.1
1102127,1281533,OSWR,B22,7/5/2008,4:01:00,1.7,23.4,629,7.72,7.7,7.7,,18.2
1102129,1281535,OSWR,B22,7/5/2008,6:01:00,2,23.28,619,7.73,7.74,12.4,,8.8
1102131,1281537,OSWR,B22,7/5/2008,8:01:00,1.8,23.23,619,7.73,7.81,5.7,,8.6
1102133,1281539,OSWR,B22,7/5/2008,10:01:00,2.9,23.28,616,7.73,7.77,3,,2.8
1102726,1282167,OSWR,B22,7/5/2008,12:01:00,1.6,23.48,616,7.77,8.07,5.4,,116
1102728,1282169,OSWR,B22,7/5/2008,14:01:00,1.8,23.73,618,7.79,8.26,4.4,,70.1
